Date,Open,High,Low,Close,Adj Close,Volume
1997-07-01,32.221199,33.117599,32.150501,33.023201,0.905887,48793729
1997-07-02,33.188400,33.542198,32.787300,32.928902,0.903300,75311415
1997-07-03,32.928902,33.094002,32.480701,32.645802,0.895534,28781336
1997-07-04,32.740200,33.259102,32.527901,33.023201,0.905887,44201419
1997-07-07,33.424198,33.754501,33.306301,33.400600,0.916240,45724681
1997-07-08,33.211899,33.542198,32.881699,33.471401,0.918182,37481970
1997-07-09,33.660099,33.778000,33.282700,33.424198,0.916887,29094121
1997-07-10,33.494999,33.636501,33.023201,33.070400,0.907182,20139163
1997-07-11,33.023201,33.259102,32.787300,33.023201,0.905887,32487528
1997-07-14,32.079700,32.268398,31.513599,31.749500,0.870947,48047195
1997-07-15,31.843800,32.457100,31.702299,32.457100,0.890358,47745633
1997-07-16,32.551498,32.693001,31.089001,31.183399,0.855418,68634467
1997-07-17,31.136200,31.938200,30.971100,31.749500,0.870947,103966818
1997-07-18,31.608000,31.678699,30.664400,30.664400,0.841181,67853869
1997-07-21,30.853100,31.136200,30.428600,30.923901,0.848300,67854145
1997-07-22,30.994699,31.041800,30.522900,30.876699,0.847005,64476859
1997-07-23,30.994699,31.230499,30.735201,31.089001,0.852828,39894519
1997-07-24,31.136200,31.631500,30.570101,30.593700,0.839241,55183338
1997-07-25,30.570101,30.617300,29.744499,30.145500,0.826947,66614003
1997-07-28,30.287001,30.475700,29.791700,30.004000,0.823065,34370211
1997-07-29,30.004000,30.169100,29.603001,30.074699,0.825004,36678766
1997-07-30,30.004000,30.074699,29.744499,29.838900,0.818536,16797318
1997-07-31,29.909599,30.735201,29.815300,30.475700,0.836004,46133427
1997-08-01,30.570101,30.570101,30.074699,30.192699,0.828241,27529705
1997-08-04,30.853100,31.631500,30.758801,31.018200,0.850886,69712239
1997-08-05,31.206900,31.938200,31.206900,31.914600,0.875476,55762086
1997-08-06,31.985399,32.268398,31.230499,31.348499,0.859947,59906287
1997-08-07,31.324900,31.490000,30.758801,30.853100,0.846357,42655465
1997-08-08,30.947500,33.023201,30.239799,30.711599,0.842475,42777327
1997-08-11,31.277700,31.560801,30.900299,31.560801,0.865771,52083386
1997-08-12,31.560801,31.796600,30.546499,30.853100,0.846357,52710611
