Date,Open,High,Low,Close,Adj Close,Volume
1997-07-01,54.625000,55.312500,54.312500,55.000000,3.685591,248568
1997-07-02,55.218800,55.375000,54.375000,54.437500,3.647898,242520
1997-07-03,54.375000,54.687500,54.093800,54.125000,3.626957,108696
1997-07-04,54.437500,54.625000,53.906200,54.531200,3.654176,144472
1997-07-07,54.375000,55.250000,54.250000,54.343800,3.641619,188336
1997-07-08,54.562500,55.125000,54.562500,54.875000,3.677215,210992
1997-07-09,55.000000,56.000000,54.906200,55.718800,3.733758,535448
1997-07-10,56.156200,57.375000,55.000000,55.625000,3.727473,623104
1997-07-11,55.843800,55.843800,55.000000,55.062500,3.689780,221880
1997-07-14,54.750000,54.968800,53.750000,54.000000,3.618581,126160
1997-07-15,54.312500,55.468800,54.000000,55.093800,3.691876,827360
1997-07-16,55.375000,55.843800,55.000000,55.000000,3.685591,422824
1997-07-17,54.750000,55.250000,54.531200,55.125000,3.693968,230816
1997-07-18,55.250000,57.750000,55.250000,57.250000,3.836366,1725296
1997-07-21,60.000000,60.000000,57.250000,58.125000,3.895000,684872
1997-07-22,58.250000,58.312500,57.500000,58.000000,3.886624,275512
1997-07-23,57.812500,59.375000,57.500000,57.843800,3.876156,972512
1997-07-24,58.250000,58.875000,57.375000,57.468800,3.851027,277848
1997-07-25,57.750000,58.062500,56.250000,56.281200,3.771446,419248
1997-07-28,56.000000,56.625000,54.375000,54.500000,3.652086,279976
1997-07-29,55.375000,55.625000,54.500000,55.062500,3.689780,258104
1997-07-30,55.000000,55.500000,54.750000,55.093800,3.691876,106440
1997-07-31,55.000000,55.562500,54.718800,55.000000,3.685591,71408
1997-08-01,55.125000,55.187500,54.593800,54.718800,3.666748,163880
1997-08-04,55.375000,57.875000,54.875000,57.437500,3.848930,183728
1997-08-05,58.375000,59.000000,57.750000,58.750000,3.936882,561264
1997-08-06,59.062500,62.500000,58.750000,60.531200,4.056242,1114312
1997-08-07,61.125000,61.125000,59.375000,59.375000,3.978764,644992
1997-08-08,60.218800,60.250000,59.375000,60.125000,4.029022,440776
1997-08-11,60.625000,61.218800,60.031200,61.093800,4.093943,607528
1997-08-12,61.000000,61.875000,60.343800,61.812500,4.142102,488472
1997-08-13,61.000000,61.000000,60.125000,60.250000,4.037398,160944
1997-08-14,60.000000,60.250000,58.125000,59.125000,3.962011,1623080
1997-08-15,null,null,null,null,null,null
1997-08-18,null,null,null,null,null,null
1997-08-19,58.125000,58.187500,57.125000,58.093800,3.892909,652072
1997-08-20,57.437500,57.875000,56.781200,57.375000,3.844743,75104
1997-08-21,57.500000,57.500000,56.031200,56.593800,3.792394,509248
1997-08-22,56.093800,57.125000,53.812500,53.968800,3.616489,263120
1997-08-25,null,null,null,null,null,null
1997-08-26,54.250000,54.250000,53.062500,53.531200,3.587166,115040
1997-08-27,54.218800,54.500000,53.750000,53.937500,3.614392,106032
1997-08-28,53.750000,54.000000,51.968800,52.062500,3.488747,147152
1997-08-29,51.843800,52.125000,49.406200,50.187500,3.363102,422816
1997-09-01,50.125000,51.625000,50.125000,51.218800,3.432210,57904
1997-09-02,51.000000,51.000000,46.656200,47.000000,3.149505,995304
1997-09-03,48.125000,49.375000,46.875000,47.562500,3.187199,198912
1997-09-04,47.000000,47.312500,46.187500,46.250000,3.099247,132296
1997-09-05,46.312500,47.750000,46.000000,47.500000,3.183011,1200664
1997-09-08,48.125000,49.875000,47.625000,49.750000,3.333785,349288
1997-09-09,50.000000,51.000000,49.750000,49.750000,3.333785,402976
1997-09-10,50.656200,53.218800,50.625000,52.062500,3.488747,893920
1997-09-11,52.375000,52.750000,51.875000,52.500000,3.518064,340552
1997-09-12,52.343800,52.500000,51.625000,52.437500,3.513877,264600
1997-09-15,51.875000,52.312500,51.500000,51.812500,3.471995,35008
1997-09-16,51.750000,52.125000,51.281200,51.843800,3.474092,72328
1997-09-17,51.750000,51.906200,51.125000,51.312500,3.438489,75680
1997-09-18,51.250000,51.250000,49.000000,49.687500,3.329596,87728
1997-09-19,49.875000,50.000000,49.187500,49.593800,3.323318,52560
1997-09-22,49.375000,49.375000,48.125000,48.187500,3.229081,78872
1997-09-23,48.718800,49.375000,48.125000,49.125000,3.291902,65232
1997-09-24,49.375000,50.250000,49.218800,50.031200,3.352628,53776
1997-09-25,49.875000,51.562500,49.781200,51.093800,3.423834,968392
1997-09-26,50.000000,52.062500,50.000000,51.250000,3.434301,223880
1997-09-29,51.875000,51.875000,49.625000,51.500000,3.451054,118920
1997-09-30,50.312500,50.312500,48.500000,48.750000,3.266773,97592
1997-10-01,48.625000,48.750000,48.250000,48.750000,3.266773,23680
1997-10-02,null,null,null,null,null,null
1997-10-03,48.750000,48.750000,44.500000,46.593800,3.122285,303712
1997-10-06,46.250000,47.250000,45.625000,46.343800,3.105533,295088
1997-10-07,46.593800,47.375000,46.250000,47.281200,3.168349,62200
1997-10-08,47.625000,48.125000,47.500000,47.875000,3.208140,147920
